119498,1,6,1
119498,2,6,1
119498,3,6,1
119498,2,6,2
119498,3,6,2
246796,1,6,1
246796,2,6,1
246796,2,6,2
246796,3,6,2
172570,1,6,1
172570,2,6,1
172570,2,6,2
172570,3,6,2
139302,1,6,1
139302,2,6,1
139302,3,6,1
199444,1,6,1
199444,2,6,1
199444,3,6,1
165507,1,6,1
165507,2,6,1
165507,3,6,1
156042,1,6,1
156042,2,6,1
156042,3,6,1
156042,2,15,4
156042,2,8,4
226748,1,6,1
226748,1,7,1
226748,1,12,1
226748,2,6,1
226748,2,7,1
226748,2,12,1
226748,3,6,1
226748,3,7,1
226748,3,12,1
226748,4,6,1
226748,4,7,1
226748,4,12,1
226748,2,11,4
226748,3,11,4
52447,1,6,1
52447,1,7,1
52447,1,12,1
52447,2,6,1
52447,2,7,1
52447,2,12,1
52447,3,6,1
52447,3,7,1
52447,3,12,1
52447,4,6,1
52447,4,7,1
52447,4,12,1
52447,2,11,4
52447,3,11,4
109542,1,6,1
109542,2,6,1
109542,3,6,1
109542,2,11,4
109542,3,11,4
26895,1,6,1
26895,1,7,1
26895,1,12,1
26895,2,6,1
26895,2,7,1
26895,2,12,1
26895,3,6,1
26895,3,7,1
26895,3,12,1
26895,2,9,4
26895,3,9,4
68576,1,7,1
68576,1,12,1
68576,2,7,1
68576,2,12,1
68576,2,15,4
522279,1,6,1
522279,1,7,1
522279,1,12,1
522279,2,6,1
522279,2,7,1
522279,2,12,1
522279,3,6,1
522279,3,7,1
522279,3,12,1
522279,4,6,1
522279,4,7,1
522279,4,12,1
522279,2,9,4
522279,2,14,4
522279,2,15,4
522279,2,4,4
522279,3,9,4
522279,3,14,4
522279,3,15,4
522279,3,4,4
524919,1,6,1
524919,1,7,1
524919,1,12,1
524919,2,6,1
524919,2,7,1
524919,2,12,1
524919,3,6,1
524919,3,7,1
524919,3,12,1
524919,1,5,4
524919,1,15,4
524919,2,5,4
524919,2,15,4
524919,3,5,4
524919,3,15,4
525088,1,6,1
525088,1,7,1
525088,1,12,1
525088,2,6,1
525088,2,7,1
525088,2,12,1
525088,3,6,1
525088,3,7,1
525088,3,12,1
525088,1,9,4
525088,1,15,4
525088,2,9,4
525088,2,15,4
525088,3,9,4
525088,3,15,4
1575,1,6,1
1575,2,6,1
1575,2,4,3
1575,3,4,3
1575,2,4,4
1575,2,11,4
79002,1,6,1
79002,1,7,1
79002,1,12,1
79002,2,6,1
79002,2,7,1
79002,2,12,1
79002,3,4,3
79002,2,6,3
79002,2,4,4
79002,2,6,4
79002,2,15,4
284003,1,6,1
284003,2,6,1
284003,2,4,3
284003,3,4,3
284003,2,4,4
284003,2,11,4
114041,1,6,1
114041,1,15,1
114041,2,6,1
114041,2,15,1
114041,3,4,3
114041,2,6,3
114041,2,4,4
114041,2,15,4
284001,1,6,1
284001,2,6,1
284001,2,4,3
284001,3,4,3
284001,2,4,4
284001,2,11,4
20903,1,6,1
20903,2,6,1
20903,3,6,1
20903,4,6,1
20903,1,6,2
20903,2,6,2
20903,3,6,2
20903,4,6,2
191382,1,6,1
191382,2,6,1
191382,3,6,1
191382,2,9,4
191382,2,10,4
191382,2,11,4
191382,2,14,4
191382,2,15,4
526674,1,6,1
526674,2,6,1
526674,3,6,1
526674,2,9,4
526674,2,10,4
526674,2,11,4
526674,2,14,4
526674,2,15,4
523088,1,6,1
523088,2,6,1
523088,3,6,1
523088,2,6,4
523088,3,6,4
105555,3,15,1
105555,1,6,1
105555,1,2,1
105555,2,6,1
105555,2,2,1
277906,3,16,1
277906,1,6,1
277906,2,6,1
277906,4,16,1
277906,2,15,4
105559,3,16,1
105559,1,6,1
105559,2,6,1
105559,4,16,1
105559,2,15,4
70045,1,6,1
70045,1,2,4
70045,1,10,4
68713,1,2,4
68713,1,10,4
68713,1,15,4
156883,1,6,1
156883,2,6,1
156883,3,6,1
